parameter	mean	sd	bulk_ess	tail_ess	split_rhat
log_tau_intercept	7.815146010113543	0.16297356165102972	889.4117547246819	1040.445135233054	1.0028597113581041
log_tau_load	4.098708193455133	0.22582271460846576	1354.492433190799	1316.1883512723628	1.0006720486789915
log_sigma_intercept	6.05157494568362	0.015231200058686592	5512.542500611573	1357.9376053971164	0.999559129785846
log_sigma_subj_slope	0.07817236145943554	0.0027066012558115537	4283.317998740229	1181.3591335371157	0.999569954766954
total_intercept[701]	614.1528909616687	53.487165073664244	2501.726577981414	1953.2249764275514	1.0001167065492067
total_intercept[702]	1554.2468147581867	33.91029248768648	2044.6509727353125	1809.4454974077437	0.9999537022516554
total_intercept[703]	1834.7064835181623	36.24942444119461	1959.8898198533811	1604.9883007811106	0.999915545690112
total_intercept[704]	4814.53425113914	41.13633809718665	2324.7046810867155	1522.8359985356872	1.0011376643482743
total_intercept[705]	4119.567098815824	46.35264911926886	2452.0115034306623	1456.804099374738	1.000270655140867
total_intercept[706]	5510.457950868706	45.35919649607153	2621.6917227679273	1749.7609897059044	0.9995476812588281
total_intercept[707]	5383.253391150799	50.2825940704501	2227.242662382454	1430.2952825201437	0.9999225469427548
total_intercept[708]	5018.144752533584	54.148275157399134	2287.4494883397965	1655.2540939921632	0.9995119115479464
total_intercept[709]	4324.888952037625	58.75942991093949	2368.351967192505	1658.5969987825738	1.0024240058779226
total_intercept[710]	5656.266206823151	63.27464515484839	2510.114902308189	1582.3583582498047	0.9996273436381352
total_intercept[711]	3735.328139891956	68.38807972740595	2864.0605774692467	1681.722183744759	0.9997225900271468
total_intercept[712]	6563.765223249601	76.15392508675058	1970.5234330966723	1728.163242419044	1.0005720815545034
total_intercept[713]	9360.442265130212	76.43775966155383	2401.508506291325	1429.4556824489266	1.0014226816279275
total_intercept[714]	5617.213320023576	80.73561042344144	1737.885656044442	1396.8519098377005	0.9999266273939881
total_intercept[715]	6383.424510311076	90.50368668910552	2076.8988384325285	1604.8257048252447	1.002826181788764
total_intercept[716]	6241.4046777591675	123.15519700728366	2126.0685444336973	1622.1067883833675	1.003220919637192
total_intercept[717]	6954.554262466514	103.12699553506417	2030.2898748756425	1742.8893895023534	1.0007175778319548
total_intercept[718]	6779.396197319387	115.84112017502551	2040.2767713427265	1383.2990840434861	1.000402670855988
total_intercept[719]	10156.532513140808	114.94157536862618	2411.523277295798	1810.7667066052857	0.999828223890811
total_intercept[720]	8770.331184674735	125.8299598048037	2428.3735514173595	1789.725695600942	0.9998338780605326
total_load[701]	36.05582733423615	17.963155943050058	2838.357466672662	1613.436510869871	1.0026097540349828
total_load[702]	22.413988199362677	11.208259766162891	2482.5288979863913	1633.3329194542296	0.9997710015016295
total_load[703]	20.838411155591274	11.957751263717078	2090.769932574927	1520.9007258799015	0.9997308059205307
total_load[704]	70.08910429050759	13.415640718647813	2528.6157820167527	1552.5305958294061	0.9997030091944863
total_load[705]	37.76422249929172	15.186430848208722	2933.8078118892076	1276.5720333136646	1.0024870293282229
total_load[706]	52.811964707311716	14.754818810921707	2897.0841900502755	1563.7302244477253	1.000234516799667
total_load[707]	57.398230371259984	16.123340893260355	2505.6720893614915	1485.8935963387391	1.0000005796357372
total_load[708]	34.112956706200976	18.01190502321311	2589.9361502425886	1261.825551811504	1.0010669393541687
total_load[709]	15.33431954888715	19.121786345096712	2559.924889176415	1334.5216070078573	1.000560130127928
total_load[710]	-15.734978090898633	20.935485137125376	2772.65507576491	1453.9047833324635	0.9995484457787116
total_load[711]	72.3630683818236	21.83143287019607	2989.1823157443296	1420.6340814309822	0.9999345744366192
total_load[712]	174.58062934265868	24.869094526258525	1928.715369277849	1291.211265057482	1.0005903986270204
total_load[713]	44.7575115824638	24.604871138984045	2862.9044824112366	1349.7547641206063	1.0023364179644365
total_load[714]	56.17220444019775	26.28058005125273	2094.1554279546713	1277.8999901102454	0.9995776651531316
total_load[715]	17.562031361032183	27.88473916521742	2275.5305903352246	1435.3767393195233	1.0025558401904286
total_load[716]	23.111806745318354	36.501427084951324	1722.8674157236778	1188.5675382350935	1.001764931068151
total_load[717]	152.25098324844166	32.84503412869427	1661.6132766441883	1307.1337660091797	1.0006755245229257
total_load[718]	170.8061095553108	37.845322464762404	2276.493718226026	1252.7328563652668	1.0009857050173687
total_load[719]	27.750909023796854	34.88589396991453	2378.810444990139	1713.5522918119334	1.00074629210716
total_load[720]	103.42235758105011	39.82321761484958	3085.858771506671	1363.2603401160288	0.9997735365886846
