qoi	mean	sd	bulk_ess	tail_ess	split_rhat
b_county_intercept_county_idx_tau.1	-0.6601522615160624	0.046353972798109565	10246.08321823324	6993.21348070182	1.0000836600373244
county_intercept[1]	1.317528727364431	0.18217507804506736	13191.784257220554	7837.818183753695	1.000104263900424
county_intercept[2]	0.934803896834351	0.32315706990077286	9236.657466447192	6808.598727609655	1.0000521755387566
county_intercept[3]	1.5779496170312333	0.12250761374934495	10153.688459497505	7505.110073948139	0.9999616098873958
county_intercept[4]	0.9477358369797098	0.34340142450169675	10670.278980806523	6937.112664532955	0.9999873621890222
county_intercept[5]	0.9693615041644184	0.05561166686674638	13823.692357854425	7096.103687210844	1.0001407057944913
county_intercept[6]	0.7211292736401919	0.07581411800535474	14301.752544670833	7948.632123334838	1.0006000191554303
county_intercept[7]	1.225057972986487	0.31577052253131016	10017.722318126302	7280.625285434637	1.000518346346932
county_intercept[8]	0.9408818567285867	0.12306807463674836	13966.632544128035	7401.694381168347	1.0001629357564308
county_intercept[9]	0.17671799283442305	0.25756737278088426	6566.884074060418	7322.9856913013955	0.9999032034909849
county_intercept[10]	1.4171609553043927	0.22091496307713268	13808.896911754713	7111.536433811636	0.9999145560175474
county_intercept[11]	1.7798777470877991	0.37474699013487556	6518.182738170853	6782.044958269445	0.999930318722448
county_intercept[12]	0.1382571701655923	0.32713549409746157	9010.693013160906	7337.073341272579	0.9999982556830066
county_intercept[13]	0.590996537166246	0.3040367619579205	9018.950234428574	7781.955246788721	0.9999718254454759
county_intercept[14]	1.7916496734386922	0.14829422791912458	13120.761602951956	7330.988102474421	1.0001201811250706
county_intercept[15]	0.45683913539466886	0.09225590270190283	12806.939717076044	7874.638875379798	1.0001861411120012
county_intercept[16]	0.8624653347762782	0.28591657312875896	9458.556709837761	7174.111989168132	1.0000028592114991
county_intercept[17]	1.6303491559445353	0.1924506050821289	7483.907426341625	7231.954217847734	1.0001027125460515
county_intercept[18]	0.6560051813463788	0.3152920252955517	5459.0378767626535	7170.030734990348	1.0000714639993322
county_intercept[19]	1.051697503655584	0.26189013125524024	9634.90534497706	7127.185598405228	1.000393109655619
county_intercept[20]	0.5083891279215756	0.2948560650721895	4302.348685199369	6106.332310214339	1.0010160375297517
county_intercept[21]	1.5105012525454073	0.08323232641601512	12659.12351941237	7489.97005114321	0.9999355810720557
county_intercept[22]	1.2495539149726733	0.3789202382266139	9062.242698159633	7704.102872280591	1.0008297669552622
county_intercept[23]	1.6562663342747685	0.22301926459506016	13083.371701383825	7240.898257119298	0.9999410428186345
county_intercept[24]	1.3740121270131462	0.3187936914554437	8027.332817619273	6845.06134229281	1.0009055427059872
county_intercept[25]	1.339678367711624	0.27035830868867006	13005.057861565663	7243.488686081778	1.0001809823905707
county_intercept[26]	0.8299747946213273	0.25352211399741814	9586.327286167501	7706.3830240428015	1.0002828278065208
county_intercept[27]	1.6572926412617388	0.1401792383016865	15447.095807800735	7701.97458116323	1.0000412394548641
county_intercept[28]	0.7443729673413049	0.13226803065768455	12349.337920225673	8096.105075404679	0.9999465510570221
county_intercept[29]	1.3238314177977617	0.37499534439652193	11944.754121929851	6740.97257003243	0.999966585371995
county_intercept[30]	1.8174013462366165	0.2773838594864414	9337.05619907696	7631.866221284887	1.0000257549262968
county_intercept[31]	0.8281788244602736	0.3825328614447827	8133.666595349327	6968.993503481111	0.999925436605959
county_intercept[32]	1.0104245608775093	0.1541011796137015	13855.449620010011	7140.44856241975	1.0000698734824365
county_intercept[33]	1.810603288669859	0.21919704097436365	14481.993840457024	7349.077132603855	1.000312365675635
county_intercept[34]	0.9396673867169433	0.20902756404744255	9472.601806060513	7236.262646499854	1.0002278200610797
county_intercept[35]	0.6366066051867101	0.2615988467913843	12870.27599816713	8378.256737271548	0.9999889539984299
county_intercept[36]	1.0919922592659654	0.2037074786382407	8730.874146507105	7736.196119913661	0.9999119555142516
county_intercept[37]	1.5180914733376443	0.16030044636612498	11442.910331959623	7984.881716775663	1.0000333085967077
county_intercept[38]	1.7793960810039382	0.15806450475923045	15237.933195206951	7749.524384374117	1.0003793537151868
county_intercept[39]	1.4867385428672688	0.14256541566706984	13411.712289503768	7582.656200650711	1.0000576677852955
county_intercept[40]	0.636706578581986	0.0860485837694431	14537.786058083364	7436.87757926437	0.9999906269616473
county_intercept[41]	1.5271591560229407	0.31210006814732455	11064.380957641179	7396.994081493667	1.000349292842409
county_intercept[42]	1.2333865735084442	0.15016888228744474	11769.67185014844	7892.199375027929	1.0000623861121323
county_intercept[43]	1.257943523310254	0.13640803786827288	11626.710024400661	8104.691186407378	1.000088162516857
county_intercept[44]	1.0144664224847577	0.33964409790090966	12914.601625087662	7192.831832804123	1.000483384861714
county_intercept[45]	1.4397006862893345	0.08802975890186807	14877.832971810123	7206.304601014171	1.0004733992497172
county_intercept[46]	1.5054097679779068	0.0913457524738105	11872.205618522885	7350.011161232798	1.0000204985859036
county_intercept[47]	1.0173429770630482	0.3790627389249568	13900.076424934869	7118.08665645021	1.0000242904114205
county_intercept[48]	0.7977987805566107	0.37147438704061764	10134.763364876037	7118.777990783694	0.9999266631503105
county_intercept[49]	0.9470168478465611	0.1359712677755644	12835.195885236677	6938.829835641802	0.999992750063791
county_intercept[50]	1.1475448155030097	0.24046737163326173	4762.911359050178	5993.758901380434	0.9999791937090379
county_intercept[51]	1.2774625976054077	0.3517630152202782	11390.590893616074	6933.61189837708	0.9999716222921984
county_intercept[52]	1.0340514827974703	0.2571310546341788	14374.937852935931	7386.609095942641	1.0001029313709355
county_intercept[53]	1.517073198941391	0.19818303817683977	13423.72708986974	7675.332210308935	1.0002180531600835
county_intercept[54]	1.0320727893939767	0.2496160247314546	13809.356682809763	7208.829100955316	1.000315323993821
county_intercept[55]	1.2196163673178746	0.28308139512056774	8276.900940522943	7368.801850785464	0.9999463019572835
county_intercept[56]	1.1313133659963561	0.40272345274261584	10240.844962889429	7527.223972832523	1.000960265252355
county_intercept[57]	1.3691280106351937	0.3247725240949546	12441.172995801924	7385.11660698171	1.0002819248528847
county_intercept[58]	1.4871646551006283	0.060827989549784425	13787.333106537313	7075.7616872875515	1.0002897730885634
county_intercept[59]	0.7507960920689102	0.22024639444005387	14250.10543792965	6860.246812190034	1.000012683501791
county_intercept[60]	0.5883596984950901	0.3211681396844089	8032.507040122444	6824.008445765079	1.000201633870537
county_intercept[61]	2.075198801797622	0.18424944623531572	15121.01516525451	7044.743560360017	1.000822948794478
county_intercept[62]	0.9224230745959477	0.36301708819397466	11160.463681528754	7977.607060399021	0.9999327437218345
county_intercept[63]	1.4363356578432056	0.1544241919894407	11779.530973405215	6942.716017840766	1.00019943085935
county_intercept[64]	1.4801423884053533	0.3452702216768978	12760.55599509733	7357.411021199208	0.9999579467081336
county_intercept[65]	1.094677190744355	0.29675956432151296	14058.474923237556	7188.346326536489	1.0002091403851234
county_intercept[66]	0.7153058308628688	0.3440047614862444	7269.702371625943	7043.566161946681	1.000158900225582
county_intercept[67]	1.094220184677047	0.2328270277465782	12582.5588378391	7005.365095136309	1.000035549443343
county_intercept[68]	0.7547382544958002	0.10157834473042815	10143.281484782134	8402.924641136036	1.0000956592395203
county_intercept[69]	1.0661623795413562	0.08664397070140357	12452.047100536442	7536.254462440719	0.9999289946967677
county_intercept[70]	1.1507861668401618	0.1649859604088625	13194.912428747759	7916.139429581185	1.0000110358228187
county_intercept[71]	1.196773364037763	0.3585640279703513	10873.684469146381	7359.2062342954505	1.000194767199516
county_intercept[72]	0.9880599708255188	0.20027215783968	13198.99719455826	7281.193872655195	0.9999324978536194
county_intercept[73]	0.2912040646220806	0.1731959960830365	8729.5084519539	7542.011103097291	0.9999757735301863
county_intercept[74]	0.3184452791229109	0.1147264710807643	9506.369475675277	7862.537632601132	0.9999551151979325
county_intercept[75]	0.6540543707656258	0.1500886389796307	13944.87061022393	7505.261234179818	0.9999269635589693
county_intercept[76]	1.8866835293140076	0.2521211809970289	12341.12467164185	7300.014112598546	1.0000983163495696
county_intercept[77]	0.9533494285882602	0.39820512965756977	13608.780557004757	6757.830909752927	0.9999380858130436
county_intercept[78]	0.9695679828131326	0.33864172235998685	13079.562497299157	7195.736621821993	0.9999597801742701
county_intercept[79]	1.1560812562828455	0.3730487434381904	10567.338898242582	7682.083595749049	0.999928506236045
county_intercept[80]	0.8587419041029252	0.17928544907937752	9652.842444055408	7588.5987214966335	1.0000093915600419
county_intercept[81]	1.0832787424900723	0.23938755823414234	12469.127011694705	7521.568911571775	0.9999431759426687
county_intercept[82]	2.256500527021937	0.13366795852884503	13363.30931459221	7252.513282152007	1.0002824671420063
county_intercept[83]	1.205805625772757	0.4550597823269721	12455.851542814258	7545.533790504948	1.0000424820433436
county_intercept[84]	1.358297983638074	0.11402896813387542	14500.729981640574	7121.421299048545	0.9999564368065472
county_intercept[85]	0.7784095581922951	0.3677970908129074	10583.77517874512	6606.858078874905	1.0001771159022335
county_intercept[86]	2.028745322161455	0.12647240735850604	12694.383148586403	7813.294139449262	1.0000891899138535
