parameter	mean	sd	bulk_ess	tail_ess	split_rhat
log_tau_intercept	7.817458543777932	0.16352449804194724	4724.220659705682	1296.005338878325	1.0004997041515384
log_tau_load	4.099247263939628	0.21922313056576195	2414.8800413028666	1385.306802529938	1.0023389958206435
log_sigma_intercept	6.051952357857564	0.01500740812485947	5040.6958016091585	1350.347868260767	0.999586414338578
log_sigma_subj_slope	0.07820889054653188	0.002754934960897716	4817.761298514806	1418.7146122501592	1.0062323381332656
total_intercept[701]	613.0739891413139	52.97469495112618	1694.6635584998	1441.4998085565137	0.9999315813267858
total_intercept[702]	1553.7887177828536	34.68513053702602	2031.940873584051	1693.8929037632347	1.0026122591390996
total_intercept[703]	1834.9730137310942	36.05942664982907	2169.0875814879623	1466.7568624684807	0.9995975279637463
total_intercept[704]	4815.939857016051	40.46927982914076	1932.4281878688323	1477.0352569311437	1.0026154664498301
total_intercept[705]	4120.990351712471	46.16085491448732	1849.9922244249542	1741.040484155022	0.9995155205686039
total_intercept[706]	5511.278982130066	46.03626315301903	2300.332614925	1370.1650088399151	0.9995890787828371
total_intercept[707]	5383.274003349659	50.48690210442954	1945.5717242452233	1412.1363254097646	1.000184574098965
total_intercept[708]	5018.520938972227	53.474681992512075	2491.3585240501898	1281.5618455808924	1.000068466757132
total_intercept[709]	4327.364397962557	57.19342810586628	2427.9468684325125	1104.4057167234203	0.999504347153263
total_intercept[710]	5653.71650930631	63.09183281518156	2041.8675374239078	1532.717796785614	1.0016682741915603
total_intercept[711]	3732.887104852166	68.28603884177558	1648.8967236823212	1121.6867007184862	1.001020160292511
total_intercept[712]	6560.205503853459	74.75769846055512	2128.5076878707755	1714.5774026234533	0.9995955448350968
total_intercept[713]	9356.852139195256	76.29195226295657	2155.350612352964	1603.7426417700342	0.9996628212377712
total_intercept[714]	5617.342277429453	83.50866833712858	2133.2181421185214	1655.8110127352286	0.9999893395753381
total_intercept[715]	6385.537625754794	92.40261473299411	1869.956153329044	1654.4946897958282	1.0000204021598276
total_intercept[716]	6238.952718200944	130.16062951568998	2350.154352906729	1253.5000348186343	0.9998175919087714
total_intercept[717]	6956.473046001111	102.47457249510025	2085.441243554979	1636.87699676586	1.0001990519213688
total_intercept[718]	6777.736191181356	111.77040287371199	2628.2136565706624	1483.5789741474048	1.0006621296624354
total_intercept[719]	10157.39502149883	120.1742752192827	2226.6867018962525	1744.8401255329659	1.001414131892455
total_intercept[720]	8770.698337964222	131.18906055259208	2763.4904302928453	1519.687293178456	1.000151815923675
total_load[701]	35.86415372100221	17.42181157756715	1832.2067500786595	1511.3537775841478	0.9999997569706209
total_load[702]	22.700814398655915	11.6821760773137	1830.0549620315546	1549.0657440177936	1.0007628257035988
total_load[703]	21.004076913592023	11.75620739972739	2033.969031531313	1662.9879560657314	1.0017734727855487
total_load[704]	69.97317709453287	13.137250860030754	1968.427639880038	1357.7202435795639	1.0025881333520221
total_load[705]	37.51163436622301	15.095489604735278	2313.7372591398594	1697.9774277811757	0.9995589813025005
total_load[706]	52.63365010390424	14.951116053638987	2381.6966473318585	1480.0522184887068	0.9996251710500489
total_load[707]	57.88155573429222	16.334972896585896	2314.3204676426494	1693.4189871514832	1.0002484186581473
total_load[708]	33.91223142618927	17.182492724948034	2319.10212431595	1708.0400267189389	0.9999952672023624
total_load[709]	14.430497810758682	18.464972696843915	2466.877609673225	1512.426677511799	0.999525156345572
total_load[710]	-14.93417748960972	20.688912175306783	2014.7962275913267	1456.5635734765117	1.0042201750555593
total_load[711]	73.41507431720652	22.09046412060215	1840.9381465098327	1058.1610512542786	0.9996973355098483
total_load[712]	175.33950936582795	24.99724404386232	2081.937397840989	1540.9083720619053	1.0001184721400047
total_load[713]	45.89555496029022	24.693111552061772	1954.5076991457704	1527.148221236478	0.9996072178945737
total_load[714]	56.00601755084051	26.64159846027827	1949.716226989071	1746.4980645396256	1.0006981870263614
total_load[715]	17.226247142697193	29.582783708557862	1972.4578746930033	1748.5423261994358	0.9995171652625167
total_load[716]	24.164617941688842	39.089100609916954	2248.0531958276233	1308.8681498090723	1.0000212281530363
total_load[717]	151.36373564892688	33.10576186157559	2050.2802244378813	1697.6108869978912	1.0004528099416583
total_load[718]	170.66459037046846	35.714863804051745	2381.054384023331	1405.6019899033229	1.000792641875078
total_load[719]	27.567359715476027	37.287896859972115	2142.059296702615	1602.7491822025195	0.9997214561676044
total_load[720]	103.24006581148136	40.30021569086084	2592.8428457452715	1448.7193087438534	1.000679810817005
