qoi	mean	sd	bulk_ess	tail_ess	split_rhat
hsgp_x_rho_iso	-1.8033928687767449	0.16937206070717545	2784.4308139561454	2090.465670325864	1.0003967446604605
hsgp_x_sigma	-0.12709774758322714	0.24945888895396723	5328.5245366261215	4427.099227198676	1.000022749431882
hsgp_log_sigma_x_rho_iso	-1.3315585263445378	0.21839101893529778	3675.7444232736125	3867.7588180621033	1.0005727659053782
hsgp_log_sigma_x_sigma	0.6265588651207455	0.32333013986972153	5678.101273218993	4384.815437369963	0.9999827315947584
mu(time=2.4)	-0.01334748508903041	0.030004234617700746	7847.874121534143	7351.27423887758	1.0000114367066464
mu(time=2.6)	-0.019028112749414287	0.02486790143605199	8551.91084518507	7407.472173821873	1.000083971532978
mu(time=3.2)	-0.03198660428361278	0.017176061297066978	9599.63867523701	7946.000771215505	1.00034710553404
mu(time=3.6)	-0.037466877315783076	0.016874645443830504	8569.873223590153	7699.747698321864	1.00040860658807
mu(time=4.0)	-0.04083456899067165	0.017618042342719097	8096.734421292212	8513.114379775738	1.0003371564990267
mu(time=6.2)	-0.044395852268834204	0.012217176799436692	10143.63187781237	7150.237146423898	0.9999531387856644
mu(time=6.6)	-0.04578693780378709	0.011115362258410547	10068.833521351946	8326.270282267058	0.999973938030551
mu(time=6.8)	-0.04672888692823023	0.01078797051829297	9906.277825613839	8114.667356551429	1.000022472895331
mu(time=7.8)	-0.05291908766747392	0.010790056593336875	8571.109421186728	8105.10664147195	1.000027008038767
mu(time=8.2)	-0.05527597943793022	0.011137946154393945	8976.774992284543	8718.574341802572	0.9999718550729987
mu(time=8.8)	-0.05740682668282085	0.01197903361388385	9791.26978652486	8834.770428377178	0.9999781406819256
mu(time=9.6)	-0.056122936502082825	0.014508911792145104	9212.752112436408	7300.084604086315	1.0001071744177077
mu(time=10.0)	-0.05369131084707256	0.016643672475179554	8618.079895702293	7186.736641574503	1.0001928885460192
mu(time=10.2)	-0.05218254948806514	0.017941562864375312	8414.25200026721	8316.534681080864	1.0002060898678753
mu(time=10.6)	-0.04905068983732764	0.020989189067675204	7880.519810691946	7991.5633596651005	1.0001958084448055
mu(time=11.0)	-0.04667752763619477	0.02462060034409708	7724.433086526729	8065.624900907834	1.0001371882827008
mu(time=11.4)	-0.046491742003672336	0.028798274541309597	7765.200142912599	8064.466787898366	1.000054422914318
mu(time=13.2)	-0.12599019239345374	0.050517041715435265	7240.794614448287	8061.210730057545	0.999945410991646
mu(time=13.6)	-0.17480041670467988	0.05448088492942005	7085.172910252993	7528.608950263933	0.9999123652102518
mu(time=13.8)	-0.20501736672692686	0.05614688115706692	7043.1235054830995	7424.626393265341	0.9999084086133617
mu(time=14.6)	-0.3686582706285546	0.06057482873486135	7208.029542407819	7578.479652537364	0.9999977562498976
mu(time=14.8)	-0.4207519349740318	0.06124950603516301	7345.621332313885	7343.698225119335	1.0000074112140984
mu(time=15.4)	-0.6038289414559118	0.06333984188789701	8126.652297841902	8189.689632777232	1.0002789258443943
mu(time=15.6)	-0.6734062309685623	0.06442211624989228	8393.726153648082	8541.746163679521	1.0004465560189975
mu(time=15.8)	-0.746939492075767	0.06589627536828196	8688.72784295575	8504.032425936331	1.0003667693421887
mu(time=16.0)	-0.8241592181935271	0.06786937493424605	8939.88067264402	7762.225972808632	1.0002296382878506
mu(time=16.2)	-0.9047456434196196	0.0704225486531875	9132.869671673323	7312.155179087411	1.000276937258607
mu(time=16.4)	-0.9883307610460579	0.07360114229833621	9257.893771816709	7429.638116503124	1.0000807626540493
mu(time=16.6)	-1.0745010438924574	0.07741011008105546	9293.041370904413	7206.951348696292	1.0001065378043672
mu(time=16.8)	-1.1628008351301897	0.08181534994688057	9169.564126517404	7101.002255917904	1.0000241841438773
mu(time=17.6)	-1.5269480312098547	0.10374405182998535	8251.449688054963	7006.957539965854	1.000195473409042
mu(time=17.8)	-1.6178976268401049	0.10976393293632536	7904.206404470346	6866.3565619064075	1.0002483456419995
mu(time=18.6)	-1.963329044044862	0.1327300002472804	7265.718310532302	6784.051556819037	1.0004279051850973
mu(time=19.2)	-2.1864723589963915	0.14647128618164143	7021.926488722732	6694.571780778831	1.0007025165343757
mu(time=19.4)	-2.2510599842449377	0.15010406798300763	7031.96565029251	6863.844256693889	1.0008576915634253
mu(time=19.6)	-2.3099419155644014	0.1532273874427712	7114.8918766874895	6733.2639153413875	1.0008578934081318
mu(time=20.2)	-2.4483406988522867	0.15959804127180888	8101.511137028342	7328.78696278425	1.0010628287322314
mu(time=20.4)	-2.4806317556738446	0.16079878735058864	8429.22503659403	7417.443032333589	1.0010875572679656
mu(time=21.2)	-2.5350736332295494	0.16206187812020983	9739.570013322638	7170.4839814375	1.0008521870566334
mu(time=21.4)	-2.5296019353119537	0.16172397820406761	10066.279994637272	7360.633032962247	1.0007592452879288
mu(time=21.8)	-2.4959781481909054	0.16054349778082752	10600.322531943408	7584.891316282862	1.0005075290294436
mu(time=22.0)	-2.4681005244326357	0.1597526221729277	10732.611582354475	7711.395359879552	1.0003260048303024
mu(time=23.2)	-2.161647256778498	0.15247328105815147	10195.241228661804	8297.46846015656	1.0001745216405145
